Date & time;Dag;Profile E1a [kWh];Profile E1b [kWh];Totaal;;uurfractie E
04-13-2009 20:00:00;103,00;2554,819578;2554,941149;5109,760726;;0,00016356
04-13-2009 21:00:00;103,00;2498,435784;2475,478746;4973,914529;;0,00015921
04-13-2009 22:00:00;103,00;1907,787106;2173,221756;4081,008862;;0,00013063
04-13-2009 23:00:00;103,00;1312,426237;1891,804907;3204,231144;;0,00010257
04-14-2009 00:00:00;103,00;967,7863896;1402,886235;2370,672625;;0,00007588
04-14-2009 01:00:00;104,00;875,6549452;1046,354925;1922,00987;;0,00006152
04-14-2009 02:00:00;104,00;814,071493;940,8048653;1754,876358;;0,00005617
04-14-2009 03:00:00;104,00;788,0732018;931,3593343;1719,432536;;0,00005504
04-14-2009 04:00:00;104,00;824,4708094;1016,369113;1840,839922;;0,00005892
04-14-2009 05:00:00;104,00;938,8632907;1128,66598;2067,529271;;0,00006618
04-14-2009 06:00:00;104,00;1274,891204;1404,385526;2679,27673;;0,00008576
04-14-2009 07:00:00;104,00;1672,340081;1717,887195;3390,227276;;0,00010852
04-14-2009 08:00:00;104,00;1938,172608;1733,179959;3671,352567;;0,00011752
04-14-2009 09:00:00;104,00;2005,930655;1730,331307;3736,261962;;0,00011960
04-14-2009 10:00:00;104,00;1922,573634;1596,744512;3519,318146;;0,00011265
04-14-2009 11:00:00;104,00;2076,938488;1657,615712;3734,554199;;0,00011954
04-14-2009 12:00:00;104,00;2052,727579;1645,471458;3698,199036;;0,00011838
04-14-2009 13:00:00;104,00;1946,459564;1621,482808;3567,942371;;0,00011421
04-14-2009 14:00:00;104,00;1860,827692;1621,03302;3481,860712;;0,00011145
04-14-2009 15:00:00;104,00;2032,578903;1633,327204;3665,906107;;0,00011734
04-14-2009 16:00:00;104,00;2218,791664;1991,807591;4210,599255;;0,00013478
04-14-2009 17:00:00;104,00;2304,586025;2202,008136;4506,594161;;0,00014425
04-14-2009 18:00:00;104,00;2302,961132;2085,513255;4388,474387;;0,00014047
04-14-2009 19:00:00;104,00;2395,580044;2101,555665;4497,135709;;0,00014395
04-14-2009 20:00:00;104,00;2638,501577;2282,96983;4921,471407;;0,00015753
04-14-2009 21:00:00;104,00;2554,657088;2399,014924;4953,672012;;0,00015856
04-14-2009 22:00:00;104,00;1958,971241;2189,264166;4148,235407;;0,00013278
04-14-2009 23:00:00;104,00;1379,209348;2002,002767;3381,212115;;0,00010823
04-15-2009 00:00:00;104,00;1031,807182;1423,126658;2454,93384;;0,00007858
04-15-2009 01:00:00;105,00;937,0759082;1061,49776;1998,573668;;0,00006397
04-15-2009 02:00:00;105,00;859,0810346;960,8953596;1819,976394;;0,00005826
04-15-2009 03:00:00;105,00;812,4465998;928,210824;1740,657424;;0,00005572
04-15-2009 04:00:00;105,00;887,6791549;1025,214927;1912,894082;;0,00006123
04-15-2009 05:00:00;105,00;1158,061383;1126,267115;2284,328498;;0,00007312
04-15-2009 06:00:00;105,00;1408,457425;1433,471764;2841,929189;;0,00009097
04-15-2009 07:00:00;105,00;1659,178446;1703,643934;3362,82238;;0,00010764
04-15-2009 08:00:00;105,00;2005,443187;1771,711728;3777,154915;;0,00012090
04-15-2009 09:00:00;105,00;2109,273862;1786,554705;3895,828567;;0,00012470
04-15-2009 10:00:00;105,00;2131,047431;1681,454432;3812,501864;;0,00012204
04-15-2009 11:00:00;105,00;2060,202088;1735,428895;3795,630983;;0,00012150
04-15-2009 12:00:00;105,00;2031,116499;1706,792444;3737,908943;;0,00011965
04-15-2009 13:00:00;105,00;1890,563238;1591,047208;3481,610446;;0,00011144
04-15-2009 14:00:00;105,00;1892,513109;1497,041686;3389,554795;;0,00010850
04-15-2009 15:00:00;105,00;1981,719746;1607,839263;3589,559009;;0,00011490
04-15-2009 16:00:00;105,00;2259,089015;1888,656396;4147,745412;;0,00013277
04-15-2009 17:00:00;105,00;2435,227438;2018,045177;4453,272615;;0,00014255
04-15-2009 18:00:00;105,00;2331,559252;2063,323754;4394,883006;;0,00014068
04-15-2009 19:00:00;105,00;2343,420972;2058,076237;4401,497209;;0,00014089
04-15-2009 20:00:00;105,00;2642,401321;2235,292388;4877,693709;;0,00015613
04-15-2009 21:00:00;105,00;2550,107387;2241,739338;4791,846725;;0,00015338
04-15-2009 22:00:00;105,00;2004,143272;2220,149553;4224,292825;;0,00013522
04-15-2009 23:00:00;105,00;1356,785822;1994,206456;3350,992278;;0,00010726
04-16-2009 00:00:00;105,00;979,160642;1442,617436;2421,778078;;0,00007752
04-16-2009 01:00:00;106,00;889,4665374;1141,40995;2030,876488;;0,00006501
04-16-2009 02:00:00;106,00;903,2781296;986,083442;1889,361572;;0,00006048
04-16-2009 03:00:00;106,00;896,9410461;918,9152222;1815,856268;;0,00005812
04-16-2009 04:00:00;106,00;907,6653412;1008,272943;1915,938284;;0,00006133
04-16-2009 05:00:00;106,00;1093,553123;1169,596614;2263,149737;;0,00007244
04-16-2009 06:00:00;106,00;1470,365856;1448,914457;2919,280313;;0,00009344
04-16-2009 07:00:00;106,00;1704,837945;1731,680668;3436,518613;;0,00011000
04-16-2009 08:00:00;106,00;2009,830398;1760,616977;3770,447376;;0,00012069
04-16-2009 09:00:00;106,00;2073,851191;1785,80506;3859,65625;;0,00012354
04-16-2009 10:00:00;106,00;2016,492461;1741,575986;3758,068447;;0,00012029
04-16-2009 11:00:00;106,00;2044,440624;1835,881367;3880,32199;;0,00012421
04-16-2009 12:00:00;106,00;1944,509692;1707,542089;3652,051781;;0,00011690
04-16-2009 13:00:00;106,00;1967,745665;1663,912732;3631,658397;;0,00011625
04-16-2009 14:00:00;106,00;1914,124189;1524,028917;3438,153106;;0,00011005
04-16-2009 15:00:00;106,00;1981,394767;1638,124934;3619,519701;;0,00011586
04-16-2009 16:00:00;106,00;2158,508126;1929,886889;4088,395015;;0,00013087
04-16-2009 17:00:00;106,00;2359,832394;2066,022477;4425,854871;;0,00014167
04-16-2009 18:00:00;106,00;2234,715617;2081,914958;4316,630575;;0,00013817
04-16-2009 19:00:00;106,00;2234,390639;1991,657662;4226,048301;;0,00013527
04-16-2009 20:00:00;106,00;2515,009694;2246,387139;4761,396833;;0,00015241
04-16-2009 21:00:00;106,00;2462,200665;2227,496077;4689,696742;;0,00015011
04-16-2009 22:00:00;106,00;2038,428519;2152,531546;4190,960065;;0,00013415
04-16-2009 23:00:00;106,00;1405,207639;1909,046749;3314,254388;;0,00010609
04-17-2009 00:00:00;106,00;1029,694821;1420,278006;2449,972827;;0,00007842
04-17-2009 01:00:00;107,00;893,0413025;1098,980026;1992,021328;;0,00006376
04-17-2009 02:00:00;107,00;848,3567395;963,1442955;1811,501035;;0,00005798
04-17-2009 03:00:00;107,00;822,195959;910,5191947;1732,715154;;0,00005546
04-17-2009 04:00:00;107,00;855,3437802;1003,625142;1858,968923;;0,00005950
04-17-2009 05:00:00;107,00;1005,158933;1177,692784;2182,851717;;0,00006987
04-17-2009 06:00:00;107,00;1313,401173;1329,121136;2642,522309;;0,00008459
04-17-2009 07:00:00;107,00;1661,453296;1702,59443;3364,047727;;0,00010768
04-17-2009 08:00:00;107,00;1943,047288;1790,60279;3733,650078;;0,00011951
04-17-2009 09:00:00;107,00;1978,632449;1712,789606;3691,422056;;0,00011816
04-17-2009 10:00:00;107,00;1899,50015;1691,949467;3591,449617;;0,00011496
04-17-2009 11:00:00;107,00;1973,432791;1749,822085;3723,254876;;0,00011918
04-17-2009 12:00:00;107,00;1892,35062;1764,365204;3656,715824;;0,00011705
04-17-2009 13:00:00;107,00;1780,232989;1564,059977;3344,292966;;0,00010705
04-17-2009 14:00:00;107,00;1769,996162;1471,103958;3241,10012;;0,00010375
04-17-2009 15:00:00;107,00;1878,214049;1483,398141;3361,612191;;0,00010760
04-17-2009 16:00:00;107,00;2112,19867;1799,748463;3911,947133;;0,00012522
04-17-2009 17:00:00;107,00;2112,848627;1966,46958;4079,318207;;0,00013058
04-17-2009 18:00:00;107,00;2143,071641;2013,697234;4156,768875;;0,00013306
04-17-2009 19:00:00;107,00;2258,601547;1952,07639;4210,677937;;0,00013478
04-17-2009 20:00:00;107,00;2535,970816;2051,629287;4587,600104;;0,00014685
04-17-2009 21:00:00;107,00;2479,424533;2072,769285;4552,193818;;0,00014571
04-17-2009 22:00:00;107,00;2035,503711;2040,834395;4076,338106;;0,00013048
04-17-2009 23:00:00;107,00;1500,263891;1905,298522;3405,562413;;0,00010901
04-18-2009 00:00:00;107,00;1171,710486;1399,138008;2570,848495;;0,00008229
04-18-2009 01:00:00;108,00;1048,543582;1121,469385;2170,012967;;0,00006946
04-18-2009 02:00:00;108,00;905,3904908;970,7906777;1876,181168;;0,00006006
04-18-2009 03:00:00;108,00;893,6912597;941,2546524;1834,945912;;0,00005874
04-18-2009 04:00:00;108,00;1021,570355;939,9052909;1961,475645;;0,00006279
04-18-2009 05:00:00;108,00;1162,773574;941,7044396;2104,478013;;0,00006736
04-18-2009 06:00:00;108,00;1296,502284;1163,449523;2459,951806;;0,00007874
04-18-2009 07:00:00;108,00;1690,701374;1583,700684;3274,402058;;0,00010481
04-18-2009 08:00:00;108,00;1902,749937;1942,031143;3844,781079;;0,00012307
04-18-2009 09:00:00;108,00;2100,17446;2137,988427;4238,162887;;0,00013566
04-18-2009 10:00:00;108,00;1979,444896;2078,766447;4058,211343;;0,00012990
04-18-2009 11:00:00;108,00;2087,337804;2074,568434;4161,906238;;0,00013322
04-18-2009 12:00:00;108,00;1965,145835;2052,079074;4017,22491;;0,00012859
04-18-2009 13:00:00;108,00;1948,896903;1961,521921;3910,418824;;0,00012517
04-18-2009 14:00:00;108,00;1821,830255;1899,451289;3721,281544;;0,00011912
04-18-2009 15:00:00;108,00;1834,829401;1898,851573;3733,680974;;0,00011951
04-18-2009 16:00:00;108,00;2101,311886;2078,916376;4180,228262;;0,00013381
04-18-2009 17:00:00;108,00;2301,986196;2501,266545;4803,25274;;0,00015375
04-18-2009 18:00:00;108,00;2235,853043;2479,976618;4715,82966;;0,00015095
04-18-2009 19:00:00;108,00;2296,29907;2445,792792;4742,091861;;0,00015179
04-18-2009 20:00:00;108,00;2447,089158;2425,852226;4872,941385;;0,00015598
04-18-2009 21:00:00;108,00;2403,217042;2353,886276;4757,103318;;0,00015227
04-18-2009 22:00:00;108,00;2046,065517;2106,653253;4152,71877;;0,00013293
04-18-2009 23:00:00;108,00;1526,424672;1729,281803;3255,706475;;0,00010421
04-19-2009 00:00:00;108,00;1134,337943;1353,109786;2487,447729;;0,00007962
04-19-2009 01:00:00;109,00;959,9869023;1101,378891;2061,365793;;0,00006598
04-19-2009 02:00:00;109,00;893,0413025;981,5855702;1874,626873;;0,00006001
04-19-2009 03:00:00;109,00;872,0801802;880,6833113;1752,763491;;0,00005610
04-19-2009 04:00:00;109,00;876,9548598;867,3396248;1744,294485;;0,00005583
04-19-2009 05:00:00;109,00;888,4916015;903,1726706;1791,664272;;0,00005735
04-19-2009 06:00:00;109,00;1082,828828;957,4469912;2040,275819;;0,00006531
04-19-2009 07:00:00;109,00;1421,131592;1329,420994;2750,552587;;0,00008804
04-19-2009 08:00:00;109,00;1653,978788;1668,410604;3322,389392;;0,00010635
04-19-2009 09:00:00;109,00;1865,539882;1937,833129;3803,373011;;0,00012174
04-19-2009 10:00:00;109,00;1922,736123;2129,742328;4052,478451;;0,00012972
04-19-2009 11:00:00;109,00;1961,246092;2115,04928;4076,295372;;0,00013048
04-19-2009 12:00:00;109,00;1896,575342;2079,815951;3976,391293;;0,00012728
04-19-2009 13:00:00;109,00;1789,332391;2146,084596;3935,416988;;0,00012597
04-19-2009 14:00:00;109,00;1701,588159;1922,240506;3623,828665;;0,00011600
04-19-2009 15:00:00;109,00;1737,823277;1845,027039;3582,850316;;0,00011468
04-19-2009 16:00:00;109,00;1990,494169;2063,173825;4053,667994;;0,00012975
04-19-2009 17:00:00;109,00;2176,381951;2282,96983;4459,351781;;0,00014274
04-19-2009 18:00:00;109,00;2131,859878;2291,215928;4423,075806;;0,00014158
04-19-2009 19:00:00;109,00;2304,911004;2430,200169;4735,111173;;0,00015157
04-19-2009 20:00:00;109,00;2542,470389;2484,324561;5026,79495;;0,00016090
04-19-2009 21:00:00;109,00;2502,660506;2395,416627;4898,077133;;0,00015678
04-19-2009 22:00:00;109,00;1889,91328;2085,963042;3975,876323;;0,00012726
04-19-2009 23:00:00;109,00;1280,74082;1513,234025;2793,974845;;0,00008943
04-20-2009 00:00:00;109,00;988,9100012;1098,980026;2087,890027;;0,00006683
04-20-2009 01:00:00;110,00;873,3800947;954,8981971;1828,278292;;0,00005852
04-20-2009 02:00:00;110,00;812,4465998;922,6634487;1735,110048;;0,00005554
04-20-2009 03:00:00;110,00;804,972091;891,0284166;1696,000508;;0,00005429
04-20-2009 04:00:00;110,00;833,407722;932,2589087;1765,666631;;0,00005652
04-20-2009 05:00:00;110,00;987,772576;1056,250243;2044,022819;;0,00006543
04-20-2009 06:00:00;110,00;1359,223161;1383,245528;2742,468689;;0,00008778
04-20-2009 07:00:00;110,00;1582,645976;1698,246487;3280,892464;;0,00010502
04-20-2009 08:00:00;110,00;1911,849339;1823,287325;3735,136664;;0,00011956
04-20-2009 09:00:00;110,00;2023,154523;1973,666175;3996,820697;;0,00012794
04-20-2009 10:00:00;110,00;1957,346348;1873,513561;3830,859909;;0,00012262
04-20-2009 11:00:00;110,00;1963,195964;1847,725762;3810,921726;;0,00012198
04-20-2009 12:00:00;110,00;1793,557114;1787,154421;3580,711535;;0,00011462
04-20-2009 13:00:00;110,00;1732,786108;1649,219684;3382,005792;;0,00010826
04-20-2009 14:00:00;110,00;1737,01083;1652,967911;3389,978741;;0,00010851
04-20-2009 15:00:00;110,00;1872,689412;1617,134865;3489,824277;;0,00011171
04-20-2009 16:00:00;110,00;1996,506274;1865,417392;3861,923666;;0,00012362
04-20-2009 17:00:00;110,00;2228,541023;2081,315241;4309,856264;;0,00013796
04-20-2009 18:00:00;110,00;2270,138289;2122,695663;4392,833952;;0,00014061
04-20-2009 19:00:00;110,00;2220,416557;2021,493546;4241,910103;;0,00013578
04-20-2009 20:00:00;110,00;2455,051135;2138,288285;4593,33942;;0,00014703
04-20-2009 21:00:00;110,00;2427,59044;2393,31762;4820,90806;;0,00015431
04-20-2009 22:00:00;110,00;1939,635012;2195,261329;4134,896341;;0,00013236
04-20-2009 23:00:00;110,00;1328,837659;1876,362213;3205,199872;;0,00010260
04-21-2009 00:00:00;110,00;958,849477;1354,309219;2313,158696;;0,00007404
04-21-2009 01:00:00;111,00;851,9315045;1020,117339;1872,048844;;0,00005992
04-21-2009 02:00:00;111,00;804,3221338;949,950538;1754,272672;;0,00005615
04-21-2009 03:00:00;111,00;779,9487358;934,0580575;1714,006793;;0,00005486
04-21-2009 04:00:00;111,00;814,3964716;998,5275542;1812,924026;;0,00005803
04-21-2009 05:00:00;111,00;945,0378848;1085,48641;2030,524295;;0,00006500
04-21-2009 06:00:00;111,00;1266,44176;1374,099855;2640,541615;;0,00008452
04-21-2009 07:00:00;111,00;1611,406586;1657,465783;3268,872368;;0,00010463
04-21-2009 08:00:00;111,00;1907,137148;1650,419117;3557,556265;;0,00011387
04-21-2009 09:00:00;111,00;1892,35062;1698,096558;3590,447179;;0,00011493
04-21-2009 10:00:00;111,00;1809,156088;1548,617283;3357,773372;;0,00010748
04-21-2009 11:00:00;111,00;1928,423249;1644,871741;3573,29499;;0,00011438
04-21-2009 12:00:00;111,00;1908,762041;1604,990611;3513,752652;;0,00011247
04-21-2009 13:00:00;111,00;1835,479358;1564,359835;3399,839193;;0,00010883
04-21-2009 14:00:00;111,00;1758,134442;1537,522533;3295,656975;;0,00010549
04-21-2009 15:00:00;111,00;1871,551987;1621,332879;3492,884866;;0,00011180
04-21-2009 16:00:00;111,00;2039,240965;1913,094834;3952,335799;;0,00012651
04-21-2009 17:00:00;111,00;2156,883233;2144,885164;4301,768397;;0,00013770
04-21-2009 18:00:00;111,00;2204,005136;2015,796241;4219,801377;;0,00013507
04-21-2009 19:00:00;111,00;2286,224732;2034,537374;4320,762106;;0,00013830
04-21-2009 20:00:00;111,00;2521,184288;2200,508846;4721,693134;;0,00015114
04-21-2009 21:00:00;111,00;2423,853186;2354,186135;4778,03932;;0,00015294
04-21-2009 22:00:00;111,00;1935,735269;2216,551255;4152,286524;;0,00013291
04-21-2009 23:00:00;111,00;1357,760758;2008,149859;3365,910617;;0,00010774
04-22-2009 00:00:00;111,00;1012,633442;1381,446379;2394,079821;;0,00007663
04-22-2009 01:00:00;112,00;910,2651704;1061,197902;1971,463073;;0,00006311
04-22-2009 02:00:00;112,00;840,2322735;972,4398974;1812,672171;;0,00005802
04-22-2009 03:00:00;112,00;806,7594736;934,0580575;1740,817531;;0,00005572
04-22-2009 04:00:00;112,00;887,3541763;976,338053;1863,692229;;0,00005966
04-22-2009 05:00:00;112,00;1117,114075;1075,591092;2192,705167;;0,00007019
04-22-2009 06:00:00;112,00;1356,623332;1411,432191;2768,055524;;0,00008860
04-22-2009 07:00:00;112,00;1667,465401;1667,810888;3335,276289;;0,00010676
04-22-2009 08:00:00;112,00;1966,283261;1733,629746;3699,913007;;0,00011843
04-22-2009 09:00:00;112,00;2039,890923;1781,307188;3821,198111;;0,00012231
04-22-2009 10:00:00;112,00;2086,850336;1639,924082;3726,774418;;0,00011929
04-22-2009 11:00:00;112,00;2085,712911;1649,369613;3735,082524;;0,00011956
04-22-2009 12:00:00;112,00;2051,427664;1640,823657;3692,251321;;0,00011819
04-22-2009 13:00:00;112,00;1935,897758;1542,470192;3478,36795;;0,00011134
04-22-2009 14:00:00;112,00;1864,402457;1424,326091;3288,728548;;0,00010527
04-22-2009 15:00:00;112,00;1917,373975;1527,477286;3444,851261;;0,00011027
04-22-2009 16:00:00;112,00;2159,97053;1820,138815;3980,109345;;0,00012740
04-22-2009 17:00:00;112,00;2340,008697;2007,100356;4347,109052;;0,00013915
04-22-2009 18:00:00;112,00;2336,433932;1997,205037;4333,638969;;0,00013872
04-22-2009 19:00:00;112,00;2262,338802;1944,280078;4206,61888;;0,00013465
04-22-2009 20:00:00;112,00;2492,261189;2157,629134;4649,890323;;0,00014884
04-22-2009 21:00:00;112,00;2490,473807;2298,112665;4788,586472;;0,00015328
04-22-2009 22:00:00;112,00;1979,282406;2247,7365;4227,018907;;0,00013530
04-22-2009 23:00:00;112,00;1394,645833;1957,773694;3352,419527;;0,00010731
04-23-2009 00:00:00;112,00;1022,220312;1375,149358;2397,36967;;0,00007674
04-23-2009 01:00:00;113,00;889,4665374;1103,028111;1992,494648;;0,00006378
04-23-2009 02:00:00;113,00;880,3671355;974,0891171;1854,456253;;0,00005936
04-23-2009 03:00:00;113,00;876,6298811;912,4682725;1789,098154;;0,00005727
04-23-2009 04:00:00;113,00;901,3282578;991,1810301;1892,509288;;0,00006058
04-23-2009 05:00:00;113,00;1045,131306;1142,909241;2188,040547;;0,00007004
04-23-2009 06:00:00;113,00;1398,058109;1346,812766;2744,870875;;0,00008786
04-23-2009 07:00:00;113,00;1652,841363;1626,730325;3279,571687;;0,00010498
04-23-2009 08:00:00;113,00;1899,012682;1652,068336;3551,081019;;0,00011367
04-23-2009 09:00:00;113,00;1963,683432;1765,264778;3728,94821;;0,00011936
04-23-2009 10:00:00;113,00;1956,046434;1695,547764;3651,594198;;0,00011688
04-23-2009 11:00:00;113,00;1980,74481;1776,059671;3756,804481;;0,00012025
04-23-2009 12:00:00;113,00;1932,97295;1637,225359;3570,198309;;0,00011428
04-23-2009 13:00:00;113,00;1884,063665;1536,023242;3420,086907;;0,00010947
04-23-2009 14:00:00;113,00;1824,592574;1480,099702;3304,692276;;0,00010578
04-23-2009 15:00:00;113,00;1870,577051;1544,869057;3415,446108;;0,00010933
04-23-2009 16:00:00;113,00;2031,278989;1871,114696;3902,393685;;0,00012491
04-23-2009 17:00:00;113,00;2207,254922;2092,409992;4299,664914;;0,00013763
04-23-2009 18:00:00;113,00;2113,823563;2055,677372;4169,500935;;0,00013346
04-23-2009 19:00:00;113,00;2059,71462;1899,30136;3959,01598;;0,00012673
04-23-2009 20:00:00;113,00;2380,143559;2186,415514;4566,559073;;0,00014617
04-23-2009 21:00:00;113,00;2449,20152;2209,204731;4658,406251;;0,00014911
04-23-2009 22:00:00;113,00;2000,568507;2075,468008;4076,036515;;0,00013047
04-23-2009 23:00:00;113,00;1384,896474;1883,858666;3268,75514;;0,00010463
04-24-2009 00:00:00;113,00;1006,458848;1394,640137;2401,098984;;0,00007686
04-24-2009 01:00:00;114,00;871,7552015;1107,825841;1979,581042;;0,00006336
04-24-2009 02:00:00;114,00;830,6454036;966,1428768;1796,78828;;0,00005751
04-24-2009 03:00:00;114,00;831,4578502;928,8105403;1760,26839;;0,00005634
04-24-2009 04:00:00;114,00;858,7560559;1026,714218;1885,470274;;0,00006035
04-24-2009 05:00:00;114,00;964,5366032;1196,283987;2160,82059;;0,00006917
04-24-2009 06:00:00;114,00;1338,262039;1357,457729;2695,719768;;0,00008629
04-24-2009 07:00:00;114,00;1720,27443;1705,293153;3425,567584;;0,00010965
04-24-2009 08:00:00;114,00;2002,680868;1793,901229;3796,582098;;0,00012153
04-24-2009 09:00:00;114,00;1984,157086;1684,902801;3669,059887;;0,00011744
04-24-2009 10:00:00;114,00;1864,239968;1668,710462;3532,95043;;0,00011309
04-24-2009 11:00:00;114,00;1974,082748;1655,066918;3629,149666;;0,00011617
04-24-2009 12:00:00;114,00;1910,711913;1645,171599;3555,883513;;0,00011382
04-24-2009 13:00:00;114,00;1765,933929;1501,2397;3267,173629;;0,00010458
04-24-2009 14:00:00;114,00;1844,741249;1465,406654;3310,147903;;0,00010596
04-24-2009 15:00:00;114,00;1956,046434;1506,787075;3462,833509;;0,00011084
04-24-2009 16:00:00;114,00;2152,821;1818,639524;3971,460524;;0,00012712
04-24-2009 17:00:00;114,00;2190,843501;1984,910854;4175,754355;;0,00013366
04-24-2009 18:00:00;114,00;2094,162356;1942,331001;4036,493356;;0,00012921
04-24-2009 19:00:00;114,00;2192,793373;1927,338094;4120,131467;;0,00013188
04-24-2009 20:00:00;114,00;2380,956005;1911,445614;4292,401619;;0,00013740
04-24-2009 21:00:00;114,00;2411,828976;2064,223328;4476,052304;;0,00014328
04-24-2009 22:00:00;114,00;2055,652387;2160,177928;4215,830315;;0,00013495
04-24-2009 23:00:00;114,00;1445,342501;1915,943486;3361,285987;;0,00010759
04-25-2009 00:00:00;114,00;1100,540164;1360,756168;2461,296332;;0,00007878
04-25-2009 01:00:00;115,00;957,2245838;1095,981445;2053,206028;;0,00006572
04-25-2009 02:00:00;115,00;886,8667083;958,7963527;1845,663061;;0,00005908
04-25-2009 03:00:00;115,00;886,5417297;895,2264303;1781,76816;;0,00005703
04-25-2009 04:00:00;115,00;949,9125644;914,8671375;1864,779702;;0,00005969
04-25-2009 05:00:00;115,00;1078,766595;925,2122428;2003,978838;;0,00006415
04-25-2009 06:00:00;115,00;1208,92054;1144,258603;2353,179143;;0,00007532
04-25-2009 07:00:00;115,00;1568,996873;1547,117993;3116,114866;;0,00009974
04-25-2009 08:00:00;115,00;1803,306473;1987,309719;3790,616192;;0,00012133
04-25-2009 09:00:00;115,00;2071,413851;2164,076084;4235,489934;;0,00013557
04-25-2009 10:00:00;115,00;2030,95401;2068,871129;4099,825139;;0,00013123
04-25-2009 11:00:00;115,00;2129,910006;2086,712688;4216,622693;;0,00013497
04-25-2009 12:00:00;115,00;2009,180441;1994,656243;4003,836685;;0,00012816
04-25-2009 13:00:00;115,00;1930,860589;1972,916529;3903,777118;;0,00012496
04-25-2009 14:00:00;115,00;1830,604679;1834,681934;3665,286613;;0,00011732
04-25-2009 15:00:00;115,00;1746,5977;1816,990305;3563,588005;;0,00011407
04-25-2009 16:00:00;115,00;1980,257342;1941,881214;3922,138556;;0,00012554
04-25-2009 17:00:00;115,00;2174,107101;2332,446421;4506,553521;;0,00014425
04-25-2009 18:00:00;115,00;2095,624759;2379,973933;4475,598693;;0,00014326
04-25-2009 19:00:00;115,00;2113,173606;2271,875079;4385,048685;;0,00014036
04-25-2009 20:00:00;115,00;2223,178876;2142,186441;4365,365316;;0,00013973
04-25-2009 21:00:00;115,00;2275,662926;2206,506008;4482,168934;;0,00014347
04-25-2009 22:00:00;115,00;1967,908154;2078,916376;4046,82453;;0,00012954
04-25-2009 23:00:00;115,00;1531,62433;1728,832016;3260,456346;;0,00010436
04-26-2009 00:00:00;115,00;1185,1971;1321,774612;2506,971712;;0,00008025
04-26-2009 01:00:00;116,00;984,3603003;1064,046554;2048,406855;;0,00006557
04-26-2009 02:00:00;116,00;878,579753;929,8600437;1808,439797;;0,00005789
04-26-2009 03:00:00;116,00;877,9297957;891,3282747;1769,25807;;0,00005663
04-26-2009 04:00:00;116,00;896,6160675;845,3000526;1741,91612;;0,00005576
04-26-2009 05:00:00;116,00;903,9280869;887,28019;1791,208277;;0,00005734
04-26-2009 06:00:00;116,00;1101,352611;975,8882658;2077,240876;;0,00006649
04-26-2009 07:00:00;116,00;1400,332959;1341,865107;2742,198066;;0,00008778
04-26-2009 08:00:00;116,00;1588,333103;1673,80805;3262,141153;;0,00010442
04-26-2009 09:00:00;116,00;1841,003995;1963,17114;3804,175135;;0,00012177
04-26-2009 10:00:00;116,00;1914,449168;2080,265738;3994,714906;;0,00012787
04-26-2009 11:00:00;116,00;2005,443187;2058,376095;4063,819282;;0,00013008
04-26-2009 12:00:00;116,00;1907,624616;2083,11439;3990,739006;;0,00012774
04-26-2009 13:00:00;116,00;1795,669475;2019,094681;3814,764155;;0,00012211
04-26-2009 14:00:00;116,00;1669,252784;1860,019946;3529,272729;;0,00011297
04-26-2009 15:00:00;116,00;1696,226011;1784,905485;3481,131496;;0,00011143
04-26-2009 16:00:00;116,00;1910,549424;1989,108868;3899,658292;;0,00012483
04-26-2009 17:00:00;116,00;2154,120915;2227,346148;4381,467063;;0,00014025
04-26-2009 18:00:00;116,00;2098,549567;2290,91607;4389,465637;;0,00014050
04-26-2009 19:00:00;116,00;2259,901462;2332,746279;4592,647741;;0,00014701
04-26-2009 20:00:00;116,00;2485,924106;2326,1494;4812,073506;;0,00015403
04-26-2009 21:00:00;116,00;2458,6259;2329,147981;4787,773881;;0,00015325
04-26-2009 22:00:00;116,00;1857,415416;2043,23326;3900,648676;;0,00012486
04-26-2009 23:00:00;116,00;1297,31473;1601,242384;2898,557115;;0,00009278
04-27-2009 00:00:00;116,00;979,160642;1102,578323;2081,738965;;0,00006663
04-27-2009 01:00:00;117,00;855,8312482;934,8077028;1790,638951;;0,00005732
04-27-2009 02:00:00;117,00;833,2452327;894,1769269;1727,42216;;0,00005529
04-27-2009 03:00:00;117,00;807,2469415;866,5899795;1673,836921;;0,00005358
04-27-2009 04:00:00;117,00;813,7465143;873,4867163;1687,233231;;0,00005401
04-27-2009 05:00:00;117,00;961,6117955;1025,814644;1987,426439;;0,00006362
04-27-2009 06:00:00;117,00;1288,377818;1311,129649;2599,507467;;0,00008321
04-27-2009 07:00:00;117,00;1641,792089;1578,153309;3219,945397;;0,00010307
04-27-2009 08:00:00;117,00;2024,616927;1771,41187;3796,028796;;0,00012151
04-27-2009 09:00:00;117,00;2125,847773;1809,193993;3935,041766;;0,00012596
04-27-2009 10:00:00;117,00;2095,137291;1694,798119;3789,93541;;0,00012131
04-27-2009 11:00:00;117,00;2067,026639;1792,701797;3859,728436;;0,00012355
04-27-2009 12:00:00;117,00;1924,685995;1712,639677;3637,325672;;0,00011643
04-27-2009 13:00:00;117,00;1887,963409;1582,201393;3470,164802;;0,00011108
04-27-2009 14:00:00;117,00;1844,57876;1571,706359;3416,285119;;0,00010935
04-27-2009 15:00:00;117,00;1964,495878;1582,201393;3546,697272;;0,00011353
